timestamp, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/04/14 11:21:06.001, 6 %, 491 MiB, 81920 MiB
2026/04/14 11:21:06.001, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:21:11.001, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:21:11.002, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:21:16.002, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:21:16.002, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:21:21.003, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:21:21.003, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:21:26.004, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:21:26.004, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:21:31.005, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:21:31.005, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:21:36.006, 3 %, 491 MiB, 81920 MiB
2026/04/14 11:21:36.006, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:21:41.006, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:21:41.007, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:21:46.007, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:21:46.007, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:21:51.008, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:21:51.008, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:21:56.009, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:21:56.009, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:22:01.010, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:22:01.010, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:22:06.010, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:22:06.011, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:22:11.011, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:22:11.011, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:22:16.012, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:22:16.012, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:22:21.013, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:22:21.013, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:22:26.014, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:22:26.014, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:22:31.015, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:22:31.015, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:22:36.016, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:22:36.016, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:22:41.016, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:22:41.016, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:22:46.017, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:22:46.017, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:22:51.018, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:22:51.018, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:22:56.019, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:22:56.019, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:23:01.020, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:23:01.020, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:23:06.021, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:23:06.021, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:23:11.022, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:23:11.022, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:23:16.023, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:23:16.023, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:23:21.023, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:23:21.024, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:23:26.024, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:23:26.025, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:23:31.025, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:23:31.026, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:23:36.026, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:23:36.027, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:23:41.027, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:23:41.030, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:23:46.031, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:23:46.031, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:23:51.032, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:23:51.032, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:23:56.033, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:23:56.033, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:24:01.033, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:24:01.033, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:24:06.034, 0 %, 491 MiB, 81920 MiB
2026/04/14 11:24:06.034, 0 %, 0 MiB, 81920 MiB
2026/04/14 11:24:11.035, 0 %, 491 MiB, 81920 MiB
