timestamp, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/06/10 00:13:18.949, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:13:18.949, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:13:23.950, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:13:23.950, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:13:28.951, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:13:28.951, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:13:33.952, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:13:33.953, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:13:38.954, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:13:38.954, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:13:43.955, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:13:43.955, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:13:48.956, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:13:48.956, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:13:53.957, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:13:53.957, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:13:58.958, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:13:58.958, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:14:03.959, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:14:03.959, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:14:08.960, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:14:08.960, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:14:13.961, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:14:13.961, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:14:18.962, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:14:18.962, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:14:23.963, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:14:23.964, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:14:28.965, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:14:28.965, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:14:33.966, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:14:33.966, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:14:38.967, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:14:38.967, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:14:43.968, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:14:43.968, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:14:48.969, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:14:48.969, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:14:53.970, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:14:53.970, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:14:58.971, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:14:58.971, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:15:03.972, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:15:03.972, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:15:08.973, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:15:08.973, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:15:13.974, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:15:13.975, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:15:18.976, 0 %, 497 MiB, 81920 MiB
2026/06/10 00:15:18.976, 0 %, 0 MiB, 81920 MiB
2026/06/10 00:15:23.977, 0 %, 497 MiB, 81920 MiB
